user_id,data_provenance,as_of_date,signup_date,focus_area,account_age_days,days_since_last_session,sessions_7d,sessions_30d,pulse_checkins_7d,pulse_checkins_30d,weekly_active_days,avg_session_minutes,content_diversity_30d,consultations_90d,days_since_last_consultation,briefs_started_30d,referrals_created_90d,feedback_helpful_rate,signup_completed,onboarding_completed,pulse_completed,brief_created,consultation_booked,repeat_consultation_90d,invites_created,invites_opened,invites_completed,retained_d1,retained_d7,retained_d30,future_30d_churn,future_14d_consultation
SYN-00187,synthetic_demo,2026-02-21,2025-08-08,education,197,7,0,2,0,1,0,8.03,2,0,180,0,0,0.8381,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00291,synthetic_demo,2026-02-21,2024-12-16,relationship,432,20,0,3,0,2,0,7.65,3,0,180,0,0,0.3454,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00313,synthetic_demo,2026-02-21,2025-12-12,finance,71,8,0,1,0,0,0,1.51,3,0,180,0,0,0.7711,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00326,synthetic_demo,2026-02-21,2025-12-21,finance,62,7,0,4,0,1,0,5.32,0,0,180,0,0,0.8725,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00587,synthetic_demo,2026-02-21,2024-09-27,career,512,7,0,4,0,3,0,3.09,2,0,180,0,0,0.7691,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00753,synthetic_demo,2026-02-21,2025-08-17,finance,188,3,4,8,0,4,4,6.32,0,1,87,0,0,0.9654,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00975,synthetic_demo,2026-02-21,2025-02-05,family,381,6,2,3,0,0,1,2.76,0,0,180,0,0,0.6936,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-01534,synthetic_demo,2026-02-21,2025-09-17,relationship,157,1,2,4,1,4,0,4.69,1,0,180,0,0,0.8927,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01699,synthetic_demo,2026-02-21,2025-10-31,career,113,4,2,4,0,3,2,2.49,2,1,40,0,1,0.7577,1,1,1,0,0,0,1,1,1,0,0,0,0,1
SYN-01824,synthetic_demo,2026-02-21,2025-03-28,relationship,330,7,0,3,0,1,0,5.67,2,0,180,0,0,0.833,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02050,synthetic_demo,2026-02-21,2025-11-23,career,90,6,1,3,0,1,1,9.22,1,0,180,0,0,0.6478,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-02051,synthetic_demo,2026-02-21,2025-10-10,personal_growth,134,8,0,2,0,1,0,9.05,1,0,180,0,1,0.892,1,1,1,0,0,0,1,0,0,1,0,0,1,0
SYN-00689,synthetic_demo,2026-02-22,2025-05-15,career,283,6,1,2,1,1,1,7.46,2,0,180,0,0,0.7616,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00723,synthetic_demo,2026-02-22,2025-10-16,career,129,8,0,3,0,2,0,4.33,1,0,180,0,0,0.6388,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00774,synthetic_demo,2026-02-22,2025-03-04,family,355,0,1,3,1,2,0,8.44,2,0,180,0,1,0.5381,1,1,1,0,0,0,1,0,0,1,0,0,0,1
SYN-01493,synthetic_demo,2026-02-22,2024-10-21,relationship,489,0,2,5,2,3,2,3.74,3,0,180,1,0,0.9808,1,1,1,1,1,0,0,0,0,1,1,0,0,0
SYN-01598,synthetic_demo,2026-02-22,2025-10-07,career,138,4,2,5,1,1,0,8.55,2,0,180,0,0,0.8764,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-01609,synthetic_demo,2026-02-22,2024-10-16,family,494,0,1,6,0,2,1,5.71,2,0,180,0,1,0.6865,1,1,1,0,0,0,1,1,1,1,1,0,1,1
SYN-01853,synthetic_demo,2026-02-22,2025-06-09,career,258,7,0,3,0,2,0,5.11,3,1,69,0,0,0.7421,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01979,synthetic_demo,2026-02-22,2025-08-09,personal_growth,197,29,0,1,0,0,0,6.4,1,0,180,0,0,0.386,1,1,0,0,0,0,0,0,0,1,1,0,1,1
SYN-00595,synthetic_demo,2026-02-23,2025-03-05,personal_growth,355,0,2,5,0,2,2,3.09,2,1,19,2,1,0.73,1,1,1,1,0,0,1,1,1,0,0,0,0,1
SYN-00749,synthetic_demo,2026-02-23,2025-03-04,personal_growth,356,6,1,9,1,5,1,9.35,3,1,29,0,1,0.6578,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SYN-00804,synthetic_demo,2026-02-23,2025-12-05,personal_growth,80,7,0,2,0,0,0,1.0,2,0,180,0,0,0.6834,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-01334,synthetic_demo,2026-02-23,2024-11-17,education,463,1,2,6,1,3,2,6.93,2,0,180,2,0,0.8063,1,1,1,1,1,0,0,0,0,1,1,0,1,1
SYN-01412,synthetic_demo,2026-02-23,2025-01-28,personal_growth,391,7,0,2,0,0,0,2.08,2,0,180,0,0,0.7001,1,1,0,0,0,0,0,0,0,1,0,0,0,1
SYN-01485,synthetic_demo,2026-02-23,2025-07-19,finance,219,30,0,0,0,0,0,3.53,0,1,89,0,0,0.3927,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02003,synthetic_demo,2026-02-23,2024-11-15,career,465,6,1,3,1,3,1,7.59,4,0,180,0,0,0.8583,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-00135,synthetic_demo,2026-02-24,2025-11-30,finance,86,11,0,5,0,0,0,6.36,0,0,180,0,0,0.292,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00185,synthetic_demo,2026-02-24,2025-01-26,relationship,394,30,0,0,0,0,0,1.13,0,0,180,0,2,0.838,1,1,0,0,0,0,2,1,1,1,0,0,0,0
SYN-00257,synthetic_demo,2026-02-24,2025-02-27,career,362,7,0,4,0,2,0,7.33,2,0,180,0,0,0.843,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00329,synthetic_demo,2026-02-24,2025-12-16,personal_growth,70,12,0,1,0,0,0,2.48,1,0,180,0,0,0.9233,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00775,synthetic_demo,2026-02-24,2025-12-07,finance,79,1,1,4,0,2,1,7.67,4,0,180,0,0,0.8157,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00958,synthetic_demo,2026-02-24,2025-10-26,family,121,6,3,11,3,5,2,7.68,3,0,180,1,0,0.6776,1,1,1,1,0,0,0,0,0,1,1,0,1,0
SYN-01049,synthetic_demo,2026-02-24,2025-09-09,relationship,168,29,0,1,0,0,0,2.64,2,1,18,0,0,0.7792,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SYN-01178,synthetic_demo,2026-02-24,2025-07-08,finance,231,6,1,5,0,2,1,7.01,3,1,64,0,0,0.951,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-01459,synthetic_demo,2026-02-24,2025-08-13,relationship,195,7,0,2,0,1,0,4.32,2,0,180,0,1,0.7557,1,1,1,0,0,0,1,1,0,0,0,0,1,0
SYN-01970,synthetic_demo,2026-02-24,2025-09-02,family,175,6,1,3,0,1,1,5.96,3,0,180,1,0,0.8603,1,1,1,1,0,0,0,0,0,0,0,0,0,1
SYN-01998,synthetic_demo,2026-02-24,2024-11-23,finance,458,7,0,2,0,1,0,4.39,4,0,180,0,1,0.6602,1,1,1,0,0,0,1,1,1,0,0,0,0,0
SYN-02215,synthetic_demo,2026-02-24,2024-11-17,career,464,2,4,10,2,8,4,8.09,4,2,86,1,2,0.6874,1,1,1,1,1,1,2,1,0,0,0,0,0,0
SYN-00086,synthetic_demo,2026-02-25,2024-10-30,finance,483,7,0,2,0,1,0,2.81,2,0,180,0,0,0.5694,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00426,synthetic_demo,2026-02-25,2025-12-30,career,57,9,0,1,0,1,0,7.04,3,0,180,0,0,0.6559,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01073,synthetic_demo,2026-02-25,2025-09-29,finance,149,7,0,3,0,2,0,6.65,1,0,180,0,0,0.8779,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01362,synthetic_demo,2026-02-25,2025-06-16,career,254,5,2,9,2,2,1,7.59,2,0,180,2,0,0.8324,1,1,1,1,0,0,0,0,0,0,0,0,0,1
SYN-01638,synthetic_demo,2026-02-25,2025-01-29,finance,392,17,0,2,0,0,0,4.74,2,0,180,0,0,0.6017,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SYN-01727,synthetic_demo,2026-02-25,2025-09-20,career,158,29,0,2,0,1,0,7.04,3,0,180,0,0,0.4857,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-01759,synthetic_demo,2026-02-25,2025-08-30,relationship,179,6,1,8,1,8,1,6.8,2,0,180,0,1,0.7632,1,1,1,0,0,0,1,0,0,1,1,1,1,0
SYN-00300,synthetic_demo,2026-02-26,2025-08-17,education,193,7,0,1,0,0,0,4.11,1,0,180,0,0,0.6244,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00315,synthetic_demo,2026-02-26,2026-01-11,personal_growth,46,1,3,8,1,5,3,6.45,3,0,180,1,0,0.4994,1,1,1,1,0,0,0,0,0,1,1,1,0,1
SYN-01004,synthetic_demo,2026-02-26,2025-06-30,family,241,7,0,2,0,0,0,1.0,1,0,180,0,0,0.8431,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-01197,synthetic_demo,2026-02-26,2024-10-30,relationship,484,18,0,2,0,1,0,4.75,2,0,180,0,0,0.8832,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01480,synthetic_demo,2026-02-26,2025-03-09,career,354,30,0,0,0,0,0,6.99,0,0,180,0,0,0.8161,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01900,synthetic_demo,2026-02-26,2025-08-01,family,209,6,4,6,1,5,1,2.32,3,0,180,0,0,0.4219,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-02282,synthetic_demo,2026-02-26,2025-12-27,relationship,61,13,0,4,0,0,0,9.07,3,0,180,0,1,0.6534,1,0,0,0,0,0,1,0,0,1,1,0,1,0
SYN-02285,synthetic_demo,2026-02-26,2025-01-29,family,393,6,1,3,1,1,0,4.19,0,0,180,0,0,0.6524,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-00045,synthetic_demo,2026-02-27,2024-11-17,education,467,0,1,2,0,0,1,6.65,2,1,54,0,0,0.8071,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-00157,synthetic_demo,2026-02-27,2025-01-23,relationship,400,7,0,1,0,1,0,8.26,3,0,180,0,0,0.835,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00423,synthetic_demo,2026-02-27,2025-11-10,relationship,109,30,0,0,0,0,0,3.08,0,0,180,0,0,0.5101,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00434,synthetic_demo,2026-02-27,2025-06-09,personal_growth,263,29,0,5,0,3,0,8.07,2,1,20,0,0,0.6453,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01161,synthetic_demo,2026-02-27,2026-01-17,finance,41,6,1,6,0,4,1,7.95,3,0,180,1,0,0.7101,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-01262,synthetic_demo,2026-02-27,2025-08-24,family,187,11,0,4,0,2,0,6.1,2,0,180,0,1,0.513,1,1,1,0,0,0,1,1,1,0,0,0,0,0
SYN-01453,synthetic_demo,2026-02-27,2025-03-25,personal_growth,339,7,0,2,0,1,0,4.67,5,0,180,0,0,0.7941,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01550,synthetic_demo,2026-02-27,2024-10-12,personal_growth,503,4,1,1,0,0,1,4.62,3,0,180,0,0,0.6851,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SYN-01641,synthetic_demo,2026-02-27,2026-01-27,relationship,31,29,0,3,0,1,0,5.25,1,0,180,0,0,0.6468,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-01729,synthetic_demo,2026-02-27,2025-06-22,relationship,250,11,0,1,0,1,0,8.56,2,0,180,0,1,0.8144,1,1,1,0,0,0,1,1,1,0,0,0,0,0
SYN-01883,synthetic_demo,2026-02-27,2025-05-01,education,302,22,0,2,0,0,0,3.44,2,0,180,0,0,0.8565,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02062,synthetic_demo,2026-02-27,2025-04-08,relationship,325,2,2,6,2,3,1,6.66,0,0,180,0,0,0.7125,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00038,synthetic_demo,2026-02-28,2024-11-04,family,481,0,1,2,1,2,1,1.59,2,0,180,0,0,0.3976,1,1,1,0,0,0,0,0,0,1,1,1,0,0
SYN-00323,synthetic_demo,2026-02-28,2025-08-15,relationship,197,18,0,3,0,3,0,7.43,3,0,180,2,1,0.603,1,1,1,1,0,0,1,1,0,1,0,0,1,0
SYN-00370,synthetic_demo,2026-02-28,2025-06-09,finance,264,21,0,1,0,0,0,5.69,0,1,59,0,1,0.8325,1,1,0,0,0,0,1,1,0,0,0,0,1,0
SYN-00487,synthetic_demo,2026-02-28,2025-06-17,personal_growth,256,7,0,2,0,1,0,1.0,1,0,180,0,0,0.6077,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00903,synthetic_demo,2026-02-28,2024-10-29,finance,487,0,2,6,1,2,2,5.17,3,0,180,0,0,0.4437,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01153,synthetic_demo,2026-02-28,2025-02-12,personal_growth,381,7,0,1,0,0,0,7.81,1,1,56,0,0,0.5971,1,1,0,0,0,0,0,0,0,1,0,0,1,1
SYN-01351,synthetic_demo,2026-02-28,2025-05-29,family,275,2,5,13,2,7,5,7.77,3,1,33,0,2,0.9173,1,1,1,0,0,0,2,2,1,1,1,1,0,1
SYN-01815,synthetic_demo,2026-02-28,2025-03-10,career,355,4,1,8,1,6,1,6.67,2,1,88,0,0,0.7603,1,1,1,0,0,0,0,0,0,1,1,0,0,1
SYN-00025,synthetic_demo,2026-03-01,2025-08-13,family,200,9,0,2,0,2,0,6.72,2,0,180,0,0,0.6244,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-00162,synthetic_demo,2026-03-01,2024-10-04,career,513,7,0,4,0,3,0,6.22,3,0,180,1,0,0.6708,1,1,1,1,0,0,0,0,0,0,0,0,1,0
SYN-00230,synthetic_demo,2026-03-01,2025-02-26,education,368,6,1,3,1,2,1,9.89,3,0,180,1,0,0.5282,1,1,1,1,1,0,0,0,0,0,0,0,1,0
SYN-00307,synthetic_demo,2026-03-01,2026-01-20,relationship,40,6,3,5,1,4,2,5.73,3,0,180,0,0,0.6256,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-00432,synthetic_demo,2026-03-01,2025-10-25,relationship,127,4,1,4,0,1,1,6.23,0,1,36,1,0,0.7959,1,1,1,1,1,0,0,0,0,1,1,0,0,0
SYN-00575,synthetic_demo,2026-03-01,2025-03-25,relationship,341,7,0,2,0,0,0,6.04,1,1,31,0,1,0.88,1,1,0,0,0,0,1,0,0,1,0,0,1,0
SYN-00785,synthetic_demo,2026-03-01,2025-02-26,relationship,368,1,3,8,1,4,3,9.61,3,1,3,0,0,0.6912,1,1,1,0,0,0,0,0,0,1,1,0,1,1
SYN-01058,synthetic_demo,2026-03-01,2025-07-18,education,226,56,0,0,0,0,0,8.15,0,0,180,0,0,0.4909,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01113,synthetic_demo,2026-03-01,2024-11-27,family,459,30,0,0,0,0,0,6.72,0,0,180,0,0,0.4143,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01293,synthetic_demo,2026-03-01,2025-02-06,finance,388,5,1,3,1,1,1,4.33,0,0,180,0,0,0.9411,1,1,1,0,0,0,0,0,0,1,0,0,0,1
SYN-01340,synthetic_demo,2026-03-01,2025-01-26,finance,399,0,3,7,1,6,3,4.87,2,1,58,2,2,0.7438,1,1,1,1,1,0,2,2,0,1,1,1,0,1
SYN-01469,synthetic_demo,2026-03-01,2026-01-23,finance,37,29,0,1,0,0,0,5.03,2,0,180,0,1,0.8918,1,1,0,0,0,0,1,1,0,0,0,0,1,0
SYN-01628,synthetic_demo,2026-03-01,2025-09-03,career,179,5,1,3,1,1,1,1.02,3,1,22,0,0,0.8393,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00213,synthetic_demo,2026-03-02,2025-05-13,personal_growth,293,6,2,5,2,3,1,4.3,1,1,21,0,0,0.4418,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00611,synthetic_demo,2026-03-02,2025-06-08,education,267,11,0,2,0,0,0,4.55,2,0,180,0,1,0.6067,1,1,0,0,0,0,1,0,0,0,0,0,1,0
SYN-00718,synthetic_demo,2026-03-02,2025-01-03,career,423,29,0,6,0,4,0,7.33,1,0,180,0,0,0.8754,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00794,synthetic_demo,2026-03-02,2025-01-29,finance,397,3,3,8,0,3,0,4.2,2,0,180,0,1,0.4162,1,1,1,0,0,0,1,0,0,0,0,0,1,1
SYN-00847,synthetic_demo,2026-03-02,2025-09-26,finance,157,6,2,5,2,4,2,6.04,1,0,180,0,0,0.8175,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-01150,synthetic_demo,2026-03-02,2025-04-14,personal_growth,322,7,0,6,0,2,0,5.3,3,0,180,0,0,0.7899,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01238,synthetic_demo,2026-03-02,2025-07-20,education,225,5,2,3,1,1,1,4.34,2,0,180,1,1,0.7793,1,1,1,1,1,0,1,1,0,1,0,0,0,1
SYN-01389,synthetic_demo,2026-03-02,2025-06-22,family,253,6,2,10,1,6,2,5.97,2,0,180,0,0,0.7244,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01474,synthetic_demo,2026-03-02,2025-08-17,finance,197,0,8,12,3,9,5,10.37,4,0,180,1,1,0.8723,1,1,1,1,0,0,1,1,1,0,0,0,0,1
SYN-01600,synthetic_demo,2026-03-02,2024-12-02,relationship,455,7,0,2,0,1,0,2.44,2,0,180,0,1,0.8826,1,1,1,0,0,0,1,0,0,1,0,0,1,0
SYN-01773,synthetic_demo,2026-03-02,2024-10-21,career,497,6,2,4,1,2,2,7.07,3,0,180,0,0,0.9114,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-01835,synthetic_demo,2026-03-02,2024-11-28,relationship,459,6,3,6,2,3,1,6.18,4,0,180,0,0,0.4073,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-02080,synthetic_demo,2026-03-02,2024-10-19,finance,499,7,0,5,0,3,0,1.22,2,0,180,0,0,0.84,1,1,1,0,0,0,0,0,0,1,1,0,1,0
SYN-02107,synthetic_demo,2026-03-02,2025-03-24,relationship,343,30,0,0,0,0,0,6.78,0,0,180,0,0,0.9243,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02183,synthetic_demo,2026-03-02,2025-10-19,education,134,4,1,5,0,5,1,5.33,4,0,180,1,0,0.4978,1,1,1,1,1,0,0,0,0,0,0,0,0,1
SYN-02273,synthetic_demo,2026-03-02,2025-07-18,career,227,5,1,5,1,4,1,8.78,3,0,180,2,0,0.4338,1,1,1,1,0,0,0,0,0,0,0,0,1,1
SYN-00255,synthetic_demo,2026-03-03,2025-08-16,career,199,6,3,8,0,4,3,6.89,5,0,180,1,0,0.5381,1,1,1,1,1,0,0,0,0,0,0,0,0,1
SYN-00355,synthetic_demo,2026-03-03,2025-05-09,education,298,29,0,2,0,0,0,3.79,3,0,180,0,0,0.5915,1,0,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00398,synthetic_demo,2026-03-03,2025-04-15,career,322,0,2,8,1,5,2,8.35,2,0,180,2,0,0.7613,1,1,1,1,1,0,0,0,0,1,1,1,0,1
SYN-00850,synthetic_demo,2026-03-03,2024-09-29,relationship,520,7,0,4,0,0,0,2.65,1,0,180,0,0,0.5071,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00890,synthetic_demo,2026-03-03,2026-01-21,career,41,0,1,6,0,4,1,5.14,2,0,180,0,0,0.8802,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-01012,synthetic_demo,2026-03-03,2025-09-11,education,173,15,0,3,0,1,0,5.69,3,1,31,1,1,0.5971,1,1,1,1,1,0,1,1,1,1,0,0,1,0
SYN-01254,synthetic_demo,2026-03-03,2025-04-14,career,323,7,0,1,0,1,0,9.71,3,0,180,0,0,0.3864,1,1,1,0,0,0,0,0,0,1,1,1,1,0
SYN-01401,synthetic_demo,2026-03-03,2024-10-16,career,503,6,1,2,0,1,1,1.0,1,0,180,2,0,0.9011,1,1,1,1,0,0,0,0,0,0,0,0,0,1
SYN-01570,synthetic_demo,2026-03-03,2024-09-12,relationship,537,30,0,0,0,0,0,4.44,0,0,180,0,0,0.1685,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02188,synthetic_demo,2026-03-03,2025-09-30,career,154,11,0,3,0,0,0,2.61,1,1,80,0,0,0.6328,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SYN-00360,synthetic_demo,2026-03-04,2026-01-22,family,41,7,0,2,0,2,0,3.57,3,0,180,1,0,0.8567,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-00474,synthetic_demo,2026-03-04,2025-05-29,relationship,279,3,4,6,1,4,2,10.14,5,0,180,0,1,0.6539,1,1,1,0,0,0,1,0,0,1,1,0,0,1
SYN-00714,synthetic_demo,2026-03-04,2025-10-23,career,132,31,0,0,0,0,0,4.43,0,0,180,0,0,0.5771,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SYN-01027,synthetic_demo,2026-03-04,2025-06-28,family,249,24,0,2,0,0,0,2.76,1,0,180,0,0,0.4986,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SYN-01057,synthetic_demo,2026-03-04,2024-12-03,finance,456,10,0,3,0,0,0,5.55,3,0,180,0,0,0.7598,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01095,synthetic_demo,2026-03-04,2025-12-11,relationship,83,10,0,4,0,3,0,5.04,1,1,80,0,1,0.6561,1,1,1,0,0,0,1,1,0,0,0,0,0,0
SYN-01525,synthetic_demo,2026-03-04,2025-11-10,family,114,4,1,7,1,5,1,7.94,1,1,3,0,2,0.9391,1,1,1,0,0,0,2,1,0,0,0,0,1,1
SYN-01865,synthetic_demo,2026-03-04,2024-10-12,career,508,3,1,3,0,2,1,6.44,1,0,180,0,0,0.8662,1,1,1,0,0,0,0,0,0,0,0,0,0,1
SYN-02176,synthetic_demo,2026-03-04,2025-09-12,education,173,46,0,0,0,0,0,2.74,0,0,180,0,0,0.7112,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SYN-02351,synthetic_demo,2026-03-04,2024-12-01,career,458,29,0,3,0,3,0,8.41,3,0,180,0,0,0.7256,1,1,1,0,0,0,0,0,0,0,0,0,1,1
SYN-02353,synthetic_demo,2026-03-04,2025-11-21,education,103,6,3,7,2,3,3,1.61,1,0,180,0,0,0.4171,1,1,1,0,0,0,0,0,0,0,0,0,1,1
SYN-02360,synthetic_demo,2026-03-04,2025-02-10,family,387,30,0,0,0,0,0,4.81,0,1,28,0,0,0.8747,1,1,0,0,0,0,0,0,0,1,0,0,1,0
SYN-00020,synthetic_demo,2026-03-05,2025-02-22,family,376,1,4,8,1,3,2,6.01,1,0,180,1,0,0.8367,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-00060,synthetic_demo,2026-03-05,2025-12-16,family,79,7,0,2,0,2,0,6.07,0,0,180,0,0,0.7984,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SYN-00153,synthetic_demo,2026-03-05,2025-11-06,finance,119,30,0,0,0,0,0,2.59,0,0,180,0,0,0.73,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-00160,synthetic_demo,2026-03-05,2025-03-13,relationship,357,7,0,1,0,0,0,9.52,2,1,76,0,0,0.7288,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SYN-00357,synthetic_demo,2026-03-05,2025-01-28,career,401,7,0,3,0,1,0,7.07,2,0,180,0,2,0.6565,1,1,1,0,0,0,2,1,0,1,0,0,0,0
SYN-00529,synthetic_demo,2026-03-05,2025-06-11,personal_growth,267,1,1,4,0,2,1,7.02,3,1,75,0,1,0.9028,1,1,1,0,0,0,1,1,0,1,0,0,0,0
SYN-00645,synthetic_demo,2026-03-05,2025-09-05,career,181,7,0,3,0,2,0,7.03,2,0,180,1,2,0.466,1,1,1,1,1,0,2,1,0,0,0,0,0,0
SYN-00876,synthetic_demo,2026-03-05,2025-05-11,relationship,298,6,1,4,0,1,1,7.26,3,0,180,0,0,0.6692,1,1,1,0,0,0,0,0,0,1,1,1,0,0
SYN-01328,synthetic_demo,2026-03-05,2025-12-29,personal_growth,66,11,0,2,0,1,0,6.42,2,0,180,0,0,0.4565,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-01410,synthetic_demo,2026-03-05,2025-03-27,family,343,6,1,3,1,1,1,5.03,2,0,180,0,0,0.886,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SYN-01627,synthetic_demo,2026-03-05,2025-01-12,finance,417,7,0,1,0,0,0,1.21,1,1,1,0,0,0.6213,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01649,synthetic_demo,2026-03-05,2025-11-18,relationship,107,30,0,0,0,0,0,1.0,0,0,180,0,0,0.7711,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SYN-01708,synthetic_demo,2026-03-05,2025-06-12,finance,266,13,0,2,0,2,0,11.97,2,1,25,0,0,0.9639,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01958,synthetic_demo,2026-03-05,2025-06-14,personal_growth,264,7,0,3,0,1,0,5.99,4,1,43,0,0,0.7809,1,1,1,0,0,0,0,0,0,1,0,0,0,0
SYN-02371,synthetic_demo,2026-03-05,2025-07-02,family,246,2,1,8,1,6,1,8.31,3,0,180,1,0,0.4494,1,1,1,1,1,0,0,0,0,1,1,0,1,0
SYN-02396,synthetic_demo,2026-03-05,2025-05-17,finance,292,2,1,2,0,2,1,7.54,2,0,180,0,0,0.8107,1,1,1,0,0,0,0,0,0,1,0,0,1,0
SYN-00127,synthetic_demo,2026-03-06,2025-11-21,career,105,7,0,1,0,0,0,2.08,3,0,180,0,0,0.5035,1,1,0,0,0,0,0,0,0,1,1,0,0,0
SYN-00181,synthetic_demo,2026-03-06,2026-01-02,relationship,63,6,2,7,0,3,2,4.42,3,0,180,0,1,0.282,1,1,1,0,0,0,1,1,0,1,0,0,0,0
SYN-00772,synthetic_demo,2026-03-06,2025-12-13,relationship,83,23,0,3,0,1,0,3.02,4,1,45,0,0,0.6896,1,1,1,0,0,0,0,0,0,0,0,0,1,1
SYN-01008,synthetic_demo,2026-03-06,2026-01-13,career,52,28,0,2,0,2,0,4.29,2,0,180,0,0,0.6665,1,1,1,0,0,0,0,0,0,0,0,0,1,0
SYN-01285,synthetic_demo,2026-03-06,2025-05-11,personal_growth,299,7,0,2,0,1,0,4.49,2,0,180,1,0,0.7143,1,1,1,1,0,0,0,0,0,1,0,0,0,0
SYN-01783,synthetic_demo,2026-03-06,2025-11-03,relationship,123,7,0,4,0,1,0,4.93,2,1,45,0,0,0.8638,1,1,1,0,0,0,0,0,0,0,0,0,1,0
